,review_body,review_date,hotelName,hotelUrl
1220,"From the moment I stepped into the grand lobby I was treated like royalty...or at least like a very valued guest. The room and the view exceeded my expectations. The service, quality and selection of food at the Grand Club exceeded my expectations. I had a fabulous weekend at this property. I’m going back...soon. ","July 8, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1221,It seems there's construction. stay away from any noise room. But the overall quality is really good. there are inside and outside pools. many choices of restaurants. The vicinity area is quiet and good for looking around.,"July 3, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1222,"If you don't mind the location being away from the hustle and bustle of the city, Grand Hyatt Seoul is the place to be. Perched up on the hills, it offers great view and charm that will impress any discerning traveler. Food is fantastic and so are the hotel facilities. ","June 30, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1223,"It was my first visit to Grand Hyatt Seoul.The location is great and convenient to night life as well as the business district. The rooms size is big enough with coffee set and iron set. The room is in perfect condition,perfectly clean, choice of pillows and very convenient control system. gym bar, full breakfast and pool make the stay convenient and with excellent value for money.I will defiantly return to Grand Hyatt Seoul again as my choice ","June 29, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1224,"I must admit our staycation at Grand Hyatt Seoul was enjoyable. The weather was perfect for a day at the outdoor pool with the family. The only downside was the fact that we were given the room adjacent to the elevator shafts and the noise kept me up all night the first night. When I requested for another room the next day, they were nice enough to switch us to a quieter room while we spent the day poolside. While the experience was good, I wouldn’t go as far as the value exceeded the price.Breakfast buffet was fairly decent as well... but, once again, comes at a hefty premium.","June 25, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1225,wonderfull journey in korea awesome hotel with very professional staff good connection to the airport and itaweon streetcame here twice on a business trip and willing to come back asaptrully recommend ,"June 24, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1226,Grand Hyatt Itaewon is such a magical place. It reminds me of living in a secret garden. I have come to Korea 6 times in the past few years and have always stayed at this hotel. It has been such a joy and I would highly recommend this hotel!,"June 23, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1227,This trip ended up being better than expected. Our only regret was that we did not go to the DMZ. We did most of the other tourist attractions in Seoul. Be prepared to shop until you drop . My biggest joy was having my daughter and her friends at the fish market choosing their dinner for the night out of fish t And then having it excellently prepared and a restaurant on site.,"June 20, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1228,"Have you ever imagine staying in a flooded room for a few hours and the hotel insist to charge you a full night?Can you imagine the Front Desk Manager saying to you ""If you don't like the room, I'll have to ask you to leave""?Well, when you say ""this hotel is so cheap"" and the Front Desk Manager can reply ""you can say so"", this is absolutely unique for Grand Hyatt Seoul!","June 20, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1229,"I was very glad with my stay at this hotel ! The room was great, the night view was amazing, the staff was very competent and friendly. I highly recommend this hotel and I, personally, will come back without hesitation.","June 18, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1230,just finished renovation. nice breakfast and outdoor pool. room condition has been improved comparing to my last visit and river view room was still great.most of hotel staffs were also kind and nice. overally satisfied ,"June 16, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1231,"We just spent 5 days at the Grand Hyatt Seoul and it was a truly excellent week! After work we enjoyed the facilities, food and hospitality of the staff. The entertainment on the main floor and JJ Mahoneys was superb. The views were spectacular. Out door pool is a true secret in Seoul. Can' wait until the next trip! ","June 15, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1232,If you want to spoil yourself then book this hotel. The breakfast is over priced for sure but the views are spectacular. The spa is 5 star as the staff physically and mentally take you on a journey to wellbeing bliss. Lots of spa ceremony which i love. Recommend using the Sauna facilities seperate to the Spa. The plunge pull is a brave but worthwhile choice. And you must experinece the traditional Korean scrub with no pomp or ceremony you leave fully scrubbed revitilised. As a vegan i worried about Seoul but the extensive buffet options made it easier to eat meat-free. Much Korean food is veg-based. Remember to check the food outside of the main buffet - bbq vegetables and plenty of korean veggies. Cant wait to return.,"June 15, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1233,"An exceptional hotel in every possible way! Dedicated, friendly and well informed staff, beautiful and mostly renovated rooms, excellent food and a stunning view over Seoul. Namsan Park is on the doorstep of the hotel and just a short walk downhill is the famous party district. It is not centrally located or anywhere close to shopping, but the location is unique. The Club Lounge is well appointed.","June 14, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1234,Eveyone was very helpful and the hotel is beautiful. The view cannot be beat. You can walk to Namsan Park which I highly recommend. The staff assisted us in retrieving cabs and they have some restaurants on site if we didn't feel like leaving. We coulnd't have asked for a better place to stay.,"June 10, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1235,The Grand Hyatt Seoul was exceptional. The location at the Namsan Park was perfect. We enjoyed the excellent Club Lounge. My only negative comment would be that the beds were a bit hard for my taste but otherwise my stay was faultless. ,"June 9, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1236,"The renovation of the rooms at Grand Hyatt Seoul has been quite well done. Structure of the great former interior design has been kept, and new additions make the room comfortable and good looking. The biggest improvement is the bathroom which looks now very elegant and open, though being small for a hotel of that category. Food at the Club Lounge was very nice ; not a huge choice, but all of good quality. For many clients the main frustration would come from the pool and the sauna. If the pool looks great, there are far not enough sun beds around it for a hotel that big. The reason is that a big business is done with the pool restaurant, and tables are preferred to sun beds for the clients. It's very early 6pm closing time confirms it. During summer the rule is that you can access the pool only once during your all stay ; that's insane and will prevent me to book again during that period. But again it's understandable considering that restaurant seems a priority there. Last noticeable thing is that the access at the sauna is charged if you're not booked into a Club room ; this is totally unfair. So the hotel is very peasant and comfortable, but some rules might prevent me to book there again. ","June 2, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1237,"We were staying one night in a executive suite on the last (20th) floor. The room itself and the Namsan Tower view are absolutely great.However, I did not bring my mobile phone with me and my battery was like 5% in the morning so I called guest service and asked if they can borrow me a charger. They said they are unable to borrow it (seriously?...) but can only sell it to me for 15$. I said yes. After further 10-15min. of waiting, I was told all chargers are sold out. So the only option is to bring it to concierge desk for charging. That was really bad option because at this moment I was waiting for a very important call. It was kind of unpleasant and strange experience, one would expect to get a phone charger at the 5-star hotel after paying nearly 600$ for a room. Also, there are a lot of small but kinda annoying hidden charges in the bill making around 100$ in total (service surcharge, VAT, service surcharge on room upgrade, VAT on the service surcharge on the room upgrade and also 10$ for parking fee). Come on, are you serious to charge me 10$ for parking after spending 600$ for the room, food and drinks? Not that it hurts my wallet, but it looks pretty stingy and ungenerous for a such plush hotel.The rest of experience was very good and I will definetely come back again.","May 26, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1238,Usual Hyatt quality keep it up Nice location in Seoul with suburb views over the city but fat away to be quiet and comfortable Good shuttle bus to 2 locations Well used by locals and not so localsWould recommend for business or holidays ,"May 26, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1239,"Very nice worker here, when I checked in , my finger got hurt and bleeding, a lady worker name “RYUE”? Can’t remember her name . she got me medicine and bandage cover my finger. Really appreciated ! Good view in my room , Namsan tower just right in front of my window. Ordered room service next morning, food tasted so good , better than I expected! Will definitely come back again next time.","May 22, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1240,Views are fantastic and close Iteawon Market. Hotel rooms were very clean and comfortable.Pools and tennis Very Good. Food and Drinks on the high end but great entertainment to go with.Breakfast was outstanding. Convenient Bus to international airport and local shopping.One of the best hotels in Seoul.,"May 20, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1241,"Great view of the city. Friendly customer service and comfortable room. My wife and I stayed here for a mini-getaway while visiting Seoul. It was conveniently located by Itaewon, so we were able to explore Itaewon and relax at the hotel.","May 17, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1242,"This is a Great hotel. It offers Great service. The newly updated room is Great. They provide a Great gym, and a Great outside pool area. It is seated on a Great location with good views from all rooms. I highly Recommend the Grand Hyatt Seoul. ","May 15, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1243,"Consistently one of the best hotels in Seoul. Brilliant service at all facilities, rooms are excellent and the location cannot be beat.Highly recommended. Some rooms are currently under renovation so things are only going to get better. ","May 13, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1244,We spent the weekend at this hotel in Seoul. It’s right there near Itaewon and it’s a short walk of taxi ride. The hotel amenities are nice. Lots of restaurants. The hotel grounds are beautiful. We also had an amazing view of Namsan Seoul Tower from our room. The concierge service was outstanding. They helped us find attractions and also gave us cards to give the the drivers so there was no confusion about where to take us or what hotel to we were going back to. ,"May 13, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1245,"The Grand Hyatt in Seoul is the hotel to stay in while in Seoul. Great location for trips of any purpose, staff are outstanding, property and grounds immaculate. There are newer hotels in Seoul, but none have the combination of location, luxury and service compared with the Grand Hyatt.","May 2, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1246,"Every thing was nice and perfect. We like the property. The staff members are very friendly and accommodating. Also, Ms. Bae So Yeon, General Manager is very kind to us. Only the problem we experienced was that the room light came on the night due to some construction problem. ","April 30, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1247,"Didn't know much about this particular hotel but we've always had great experiences with Hyatt so decided start our Korea vacation here. Far exceeded our expectation. Property was in the middle of renovation but didn't affect us at all. Newly renovated king bed room with Han river view on the 18th floor was great. The room was little bit on the smaller side but it was clean, comfortable with the spectacular view. I usually don't pay extra for a view but I was glad I did with this one to get the Han river view room. All staff we ran into were welcoming and professional. Breakfast buffet amazing with variety of selections of western style and some korean items. Used the indoor pool with my kids and loved it. The property is located on the hillside so you have to take a shuttle of taxi to get to the city or subway station but it was only 5-10 minute ride. Overall it was a great stay.","April 29, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1248,This is a very ‘grand’ Grand Hyatt. Lavish and comfortable foyer and lounge/bar on entrance. Rooms are modern and very comfortable. Nice choice of good quality restaurants on site. And hotel location is great with spectacular views across the city. Service is excellent (especially concierge who organised me a city tour and restaurant reservations). Highly recommended for business and/or pleasure.,"April 22, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1249,"We stayed at this hotel during the second leg of our seoul vacation. Beautiful location, nice and secluded. For some, it can be a little secluded and away from all the “action”. But if you want high end service at a beautiful location, the Hyatt can’t be beat. ","April 21, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1250,The rooms are old and not perfectly clean as you can expect from such a 5* hotel. Judging by the price I’d 270000 Won I also imagined to get a high class service but I didn’t. The Shilla Hotel is much better.,"April 20, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1251,"Stayed over for a weekend and at check-in we were informed that there might have some noises during the day because of undergoing renovations (on a weekend?!). The morning after the noises started at 8.15am (We were told 9/9.30) and it was just unbearable. The drilling was right next to my wall. For that amount of noise they should have closed the room or at least provide earplugs ! (I wish I could post a video to show how noisy the place was) The pool was disappointing and we were told we had to pay extra to go to the sauna... Everytime we asked something to the staff there answer was: “no you have to pay extra” wether it was to have a quiter room, sitting next to the window at the almost empty lobby lounge, access to the sauna...” It had a very cold and unfriendly atmosphere, not worth the price and would not recommend! ","April 19, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1252,"Only upon arrival did we realize that the hotel is actually under going renovation and whilst this was indeed in hindsight mentioned on the confirmation (towards the bottom) I believe they should have been more fore coming with something as large as this ! Severe drilling and construction noise from early morning till 5 or so mend that being on the room during the day wasn’t an option. Not nice after an overnight flight and they should not have sold this particular room knowing full well the noise disturbancesFront desk staff seems to be overwhelmed and by the (what must be) daily complaints from guests expecting more Inside the assigned room : toilet didn’t work properly , aircon didn’t work properly ... basically management choose $$ over guest experience which is disappointing from a brand like Hyatt ! But my personal biggest issue The amount of plastic inside the rooms is a sign of a lack of 2019 management awareness of whats happening in the world ! Plastic water bottles could be replaced with glass bottles Plastic shampoo bottles could be replaced with refillable bottles saving tons and tons of single use plastic Overall a disappointing experience from the Hyatt brand on numerous levels On the other hand: Korea is amazing and spotlessly clean. ","April 19, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1253,"The Grand Hyatt is a marvellous venue. Its friendly, kind and attentive staff will make you feel very comfortable. This feeling is enhanced by the tranquility of the place given its location near the mountain and away from the hustle and bustle of the city as well as the beautiful music - live or recorded - that plays in the lobby. I couldn’t recommend more.","April 14, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1254,"Excellent hotel, great service. Grand Hyatt Seoul never fails to deliver service beyond expectation. The hotel is near to most places ... taxi ride can take you to most places conveniently. Near to Namsan garden ... excellent for morning jog ","April 10, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1255,Room are clean but a bit small. Overall pleased to stay. Food are good. Location a bit far from subway station but have shuttle bus every hour. Nice park near the hotel. Beautiful city and hill view. Enjoy the pleasant stay.,"April 9, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1256,"Grand Hyatt Seoul is currently undegoing a renovation (which was written very small when you book the hotel). We got to the hotel in the morning after a red-eye flight and was given a room around midday. We tried to sleep but of course because of the renovation it was a hard thing to do. The room also got really hot so we asked about the AC and heating system -- we ended up getting a fan in the room. When you are staying in a hotel room, you obviously use the toilet. In this case, our toilet was not working properly (the hotel toilet has different feautires like in Japan). Because this was our holiday and we wanted everything to be nice (or at least functioning), we reluctantly called front desk and asked if they could fix it. The next morning, we were offered a different room because we booked the room for 3 nights. We gladly accepted the offer since it was a bigger room, everything seemed to be working and it was slightly away from the floors that are going through renovation. We then unpacked again and left to explore Seoul. The next morning, we went out again to see the temples. After a long and tiring day of doing all the touristy things, we came back to the hotel trying to rest but the room was not cleaned. We called and asked why. They said they thought we checked out already. We were then offered some free beverages at their club lounge when the room is being cleaned, but we refused the offer because we just needed to rest and be in the room for the night.Overall, this was quite an unpleasant stay with a 5 star hotel. You'd expect a big name such as Hyatt would deliver their best service to their customer.","April 5, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1257,"the best in Seoul! great service, friendly staff, although hotel is a little old fashioned, the young dynamic team and the good service make you feel comfortable and at ease. You have a wonderful view on Han river and the garden and outdoor swimming pool are super combined with spectacular views.Please also visit the Spa : a unique experience!","April 1, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1258,Perfect services - polite and very kind staffGood location : quiet place and Nice garden Nice meeting rooms - good technical staff ready to help if necessary Grand salon : good food and excellent service ,"March 30, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1259,"Great hotel, only quarrel is that there were renovations going on during my stay, so there was noise and distractions. Aside from this, all else was great. Our room had the perfect view of the N Seoul Tower.","March 29, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1260,"I have stayed here several times for business. It has good food, great views, a fantastic gym / spa area, and extremely helpful staff. The executive lounge has a great happy hour and decent breakfast. Also - a short walk from Itaewon nightlife and restaurants (fantastic area!)A bit on the pricey side, but not bad for Seoul and the quality of everything.","March 26, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1261,"Keep away from renovating period as its very noisy in the morning. I had to wake up around 09.00 on weekend. The staff was nice and friendly. Macaron here is very good, do not forget to get a box at bakery shop.","March 22, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1262,"The hotel is finally undergoing a refurbishment of the bedrooms which was a little overdue. Soundproofing between the rooms is not the best. Lobby area is really stylish, and the breakfast room has an amazing view over the city, so get there early for a window seat. The staff in the breakfast room are the best in Asia. ","March 21, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1263,"The hotel is nice and has beautiful views, but the staff was extremely rude and unpleasant to interact with. Regardless of whether we were checking in, asking the concierge for advice, or trying to make friendly conversation in the elevator, we were made to feel as if we were inconveniencing the staff. The hotel is also not particularly close to a subway stop, so trips to/from the hotel can take longer than expected.","March 15, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1264,"Service spectacular. Room great. Can not say enough. Would come again. Location close to station. Meiji Shrine is within longer walking distance. Breakfast on club level was amazing, with Japanese and western selections.","March 10, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1265,"I spent 4 nights here in March. The refurbished rooms are small, smell heavily of glue and are very hot. The bathrooms are OK but finished using very cheap fittings (I had to fix the loo seat 3 times during my stay). The hotel is a fair distance from other restaurants, and nightlife, so a taxi or Uber is essential. The hotel, in general, is of a high standard, but the restaurants are wallet wiltingly expensive. I was staying on business expenses and simply couldn’t bring myself to order anything other than the cheapest items on the various menus. ","March 9, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1266,"Great location in Seoul- excellent services by all hotel staffs, room was very clean and comfortable. The restaurant, bars, foods were all excellent - quality of live music in bars was good. Will consider this hotel for future visit to Seoul.","March 8, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1267,"We always use this hotel when we go to Itaewon.Staff are very polite and attentive.Breakfast is delightful and the restaurant staff are excellent.We had a newly renovated room which was very tastefully decorated. Plug sockets are all universal international socket and take any plug.Sleep on the second night was badly disturbed by noisy neighbours coming in from their night out at 5am. Not the hotels fault, just inconsiderate people.We will go back when we next have a visit to Seoul.","March 4, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1268,"Although I never fully take advantage of the hotel's facilities which is unfortunate, I always love to stay there. Sleek decor, impeccable service, awesome facilities whether it be restaurants or recreational and some nice Hyatt touch which I love such as the floral arrangements and the live jazz band in the lobby bar. The neighbourhood of Itaewon down the hill is always interesting and offers varied and fun dining places, trendy troughs and interesting shopping. In short: my favourite hotel in Seoul and on many occasions the best price/quality/experience ratio of all 5 stars that I know in the Korean capital city.","March 3, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1269,"Would like to thank the Grand Club staff again to making this a great stay. Rachel and team were fantastic. Thank you Judy, Heather, Heidi, Hailey and Liz!Even though the hotel was undergoing renovations, the sound was minimal and the staff took extra care to keep us informed and away from the noise. Couldn't even hear it!","February 24, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1270,"My wife and I stayed at the Grand Hyatt Seoul as part of our wedding anniversary trip to Korea, and this is definitely the best of the 3 hotels we stayed in. It’s a beautiful hotel, luxuriously appointed and with lots of historical charm. The hotel is undergoing renovations when we were there, and we do see the need to upgrade some of the technology niceties like TVs, USB charging points etc. We stayed in the Grand Suite with a beautiful view of the river, and last but not least, we experienced excellent service from the hotel staff - during check-in, concierge, Terrace restaurant, Grand Club and check-out. Thanks Hyatt","February 18, 2019","22    Grand Hyatt Seoul Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d306115-Reviews-Grand_Hyatt_Seoul_Hotel-Seoul.html
1271,"This hotel is perfectly located in the heart of Myeongdong. Surrounded by eateries, convenience stores, shops, street food - all within steps of its front door. Yet taxis are able to drive right up to the hotel to pick up and drop off despite being located in the middle of busy Myeongdong alleys.Service is impeccable - all the staff spoke fluent English and were prompt in helping with all kinds of reservations and bookings. The standard Queen room was spacious and well-maintained and fitted with good modern accessories. Most importantly, the room lighting was perfect with day light options as well. Most hotel rooms tend to be poorly lit making it difficult for the ladies when it comes to applying makeup.Had a wonderful week-long stay in this beautiful hotel and would definitely return. ","July 11, 2019","23    Hotel28 Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d10692374-Reviews-Hotel28_Myeongdong-Seoul.html
1272,"Rooms are quite quiet considering all the hustle and bustle outside. Clean, modern, relatively spacious rooms. Free mini bar fridge restocked daily. Laundry facilities on top floor. Courteous service. Fluent English speakers at desk. Only minor complaint was the air conditioning fan. Kept the room nice and cool but would rev on and off like the hard drive on your computer.They also do not have any drawers for clothes they only have a coat rack, however this was the same case in the other 3 hotels we stayed in Korea and Japan. So perhaps just an asia thing.","July 4, 2019","23    Hotel28 Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d10692374-Reviews-Hotel28_Myeongdong-Seoul.html
1273,"Nice clean rooms, great location. Service was excellent and staff was very friendly. Loads of eateries around and only a short walk from a lot of attractions. Definately worth a visit, would highly recommend. ","June 28, 2019","23    Hotel28 Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d10692374-Reviews-Hotel28_Myeongdong-Seoul.html
1274,This hotel have everything you need even a gym.Located in the middle of shopping area. You could shop and unload your stuff in the room and shop again!! Staff are nice and can speak english very well. Recommend this place.,"June 27, 2019","23    Hotel28 Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d10692374-Reviews-Hotel28_Myeongdong-Seoul.html
1275,A very unique hotel with the warmest welcome I've ever received at a hotel. Rooms are compact but comfortable with all that you need provided. Great location in the heart of the shopping area with lots of other points of interest nearby.,"June 23, 2019","23    Hotel28 Myeongdong
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d10692374-Reviews-Hotel28_Myeongdong-Seoul.html
